analysis_scope	go_id	ontology	term_name	universe_genes	selected_deg_genes	measured_term_genes	selected_deg_in_term	expected_selected_in_term	fold_enrichment	fisher_nominal_p	male_higher_genes	female_higher_genes	selected_gene_symbols	nominally_enriched_p_lt_0_05
PAPER_REPRODUCTION_GENOMEWIDE	GO:0036058	BP	filtration diaphragm assembly	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072388	BP	flavin adenine dinucleotide biosynthetic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072389	BP	flavin adenine dinucleotide catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072387	BP	flavin adenine dinucleotide metabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042727	BP	flavin-containing compound biosynthetic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042728	BP	flavin-containing compound catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042726	BP	flavin-containing compound metabolic process	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009812	BP	flavonoid metabolic process	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033504	BP	floor plate development	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021508	BP	floor plate formation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033505	BP	floor plate morphogenesis	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042044	BP	fluid transport	16399	541	15	0	0.49484724678334	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1903424	BP	fluoride transmembrane transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0120181	BP	focal adhesion disassembly	16399	541	12	0	0.395877797426672	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1904447	BP	folate import across plasma membrane	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0098838	BP	folate transmembrane transport	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046657	BP	folic acid catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046655	BP	folic acid metabolic process	16399	541	14	0	0.461857430331118	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015884	BP	folic acid transport	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009396	BP	folic acid-containing compound biosynthetic process	16399	541	10	0	0.329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009397	BP	folic acid-containing compound catabolic process	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006760	BP	folic acid-containing compound metabolic process	16399	541	26	0	0.85773522775779	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046884	BP	follicle-stimulating hormone secretion	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042699	BP	follicle-stimulating hormone signaling pathway	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002316	BP	follicular B cell differentiation	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002266	BP	follicular dendritic cell activation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035922	BP	foramen ovale closure	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021897	BP	forebrain astrocyte development	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021896	BP	forebrain astrocyte differentiation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048853	BP	forebrain morphogenesis	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021873	BP	forebrain neuroblast division	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021884	BP	forebrain neuron development	16399	541	19	0	0.626806512592231	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021861	BP	forebrain radial glial cell differentiation	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021871	BP	forebrain regionalization	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021869	BP	forebrain ventricular zone progenitor cell division	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007440	BP	foregut morphogenesis	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046293	BP	formaldehyde biosynthetic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015943	BP	formate biosynthetic process	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015942	BP	formate metabolic process	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015724	BP	formate transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048859	BP	formation of anatomical boundary	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0010160	BP	formation of animal organ boundary	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001732	BP	formation of cytoplasmic translation initiation complex	16399	541	15	0	0.49484724678334	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001325	BP	formation of extrachromosomal circular DNA	16399	541	15	0	0.49484724678334	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021943	BP	formation of radial glial scaffolds	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044111	BP	formation of structure involved in a symbiotic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001731	BP	formation of translation preinitiation complex	16399	541	12	0	0.395877797426672	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0070649	BP	formin-nucleated actin cable assembly	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0110009	BP	formin-nucleated actin cable organization	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021592	BP	fourth ventricle development	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032603	BP	fractalkine production	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0010994	BP	free ubiquitin chain polymerization	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060364	BP	frontal suture morphogenesis	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030392	BP	fructosamine catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030389	BP	fructosamine metabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006003	BP	fructose 2,6-bisphosphate metabolic process	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006002	BP	fructose 6-phosphate metabolic process	16399	541	12	0	0.395877797426672	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046370	BP	fructose biosynthetic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990539	BP	fructose import across plasma membrane	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030393	BP	fructoselysine metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019317	BP	fucose catabolic process	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006004	BP	fucose metabolic process	16399	541	12	0	0.395877797426672	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015756	BP	fucose transmembrane transport	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006106	BP	fumarate metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061196	BP	fungiform papilla development	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061198	BP	fungiform papilla formation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061197	BP	fungiform papilla morphogenesis	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048165	BP	fused antrum stage	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007342	BP	fusion of sperm to egg plasma membrane involved in single fertilization	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0039654	BP	fusion of virus membrane with host endosome membrane	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019064	BP	fusion of virus membrane with host plasma membrane	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0140651	BP	futile creatine cycle	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019376	BP	galactolipid catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019374	BP	galactolipid metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033499	BP	galactose catabolic process via UDP-galactose, Leloir pathway	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015757	BP	galactose transmembrane transport	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006683	BP	galactosylceramide catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006681	BP	galactosylceramide metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061010	BP	gallbladder development	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006540	BP	gamma-aminobutyrate shunt	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009449	BP	gamma-aminobutyric acid biosynthetic process	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009450	BP	gamma-aminobutyric acid catabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009448	BP	gamma-aminobutyric acid metabolic process	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0097112	BP	gamma-aminobutyric acid receptor clustering	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051936	BP	gamma-aminobutyric acid reuptake	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014051	BP	gamma-aminobutyric acid secretion	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061534	BP	gamma-aminobutyric acid secretion, neurotransmission	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007214	BP	gamma-aminobutyric acid signaling pathway	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046629	BP	gamma-delta T cell activation	16399	541	11	0	0.36288798097445	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042492	BP	gamma-delta T cell differentiation	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002365	BP	gamma-delta T cell lineage commitment	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033566	BP	gamma-tubulin complex localization	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061548	BP	ganglion development	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061552	BP	ganglion morphogenesis	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1905572	BP	ganglioside GM1 transport to membrane	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006689	BP	ganglioside catabolic process	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990349	BP	gap junction-mediated intercellular transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035483	BP	gastric emptying	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035482	BP	gastric motility	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990768	BP	gastric mucosal blood circulation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001698	BP	gastrin-induced gastric acid secretion	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001702	BP	gastrulation with mouth forming second	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035822	BP	gene conversion	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0000349	BP	generation of catalytic spliceosome for first transesterification step	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0000350	BP	generation of catalytic spliceosome for second transesterification step	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071514	BP	genomic imprinting	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033384	BP	geranyl diphosphate biosynthetic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033383	BP	geranyl diphosphate metabolic process	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033386	BP	geranylgeranyl diphosphate biosynthetic process	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1902247	BP	geranylgeranyl diphosphate catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033385	BP	geranylgeranyl diphosphate metabolic process	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0008354	BP	germ cell migration	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0036093	BP	germ cell proliferation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042078	BP	germ-line stem cell division	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030718	BP	germ-line stem cell population maintenance	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002314	BP	germinal center B cell differentiation	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002467	BP	germinal center formation	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051729	BP	germline cell cycle switching, mitotic to meiotic cell cycle	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0098728	BP	germline stem cell asymmetric division	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002067	BP	glandular epithelial cell differentiation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0034349	BP	glial cell apoptotic process	16399	541	15	0	0.49484724678334	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021781	BP	glial cell fate commitment	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044467	BP	glial cell-derived neurotrophic factor production	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035860	BP	glial cell-derived neurotrophic factor receptor signaling pathway	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0150098	BP	glial cell-neuron signaling	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0098795	BP	global gene silencing by mRNA cleavage	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0070911	BP	global genome nucleotide-excision repair	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001576	BP	globoside biosynthetic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001575	BP	globoside metabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032836	BP	glomerular basement membrane development	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072104	BP	glomerular capillary formation	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072011	BP	glomerular endothelium development	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072310	BP	glomerular epithelial cell development	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072311	BP	glomerular epithelial cell differentiation	16399	541	14	0	0.461857430331118	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072010	BP	glomerular epithelium development	16399	541	17	0	0.560826879687786	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003094	BP	glomerular filtration	16399	541	21	0	0.692786145496677	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072144	BP	glomerular mesangial cell development	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072008	BP	glomerular mesangial cell differentiation	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072139	BP	glomerular parietal epithelial cell differentiation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072102	BP	glomerulus morphogenesis	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072103	BP	glomerulus vasculature morphogenesis	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0120116	BP	glucagon processing	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0070091	BP	glucagon secretion	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009251	BP	glucan catabolic process	16399	541	27	0	0.890725044210013	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006713	BP	glucocorticoid catabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035933	BP	glucocorticoid secretion	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006043	BP	glucosamine catabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006041	BP	glucosamine metabolic process	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901073	BP	glucosamine-containing compound biosynthetic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901072	BP	glucosamine-containing compound catabolic process	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006007	BP	glucose catabolic process	16399	541	21	0	0.692786145496677	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019659	BP	glucose catabolic process to lactate	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061718	BP	glucose catabolic process to pyruvate	16399	541	18	0	0.593816696140009	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044381	BP	glucose import in response to insulin stimulus	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015760	BP	glucose-6-phosphate transport	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042946	BP	glucoside transport	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006679	BP	glucosylceramide biosynthetic process	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006680	BP	glucosylceramide catabolic process	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006678	BP	glucosylceramide metabolic process	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006064	BP	glucuronate catabolic process	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019585	BP	glucuronate metabolic process	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015738	BP	glucuronate transmembrane transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006536	BP	glutamate metabolic process	16399	541	16	0	0.527837063235563	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014047	BP	glutamate secretion	16399	541	11	0	0.36288798097445	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061535	BP	glutamate secretion, neurotransmission	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1905962	BP	glutamatergic neuron differentiation	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006425	BP	glutaminyl-tRNA aminoacylation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0070681	BP	glutaminyl-tRNAGln biosynthesis via transamidation	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006424	BP	glutamyl-tRNA aminoacylation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901687	BP	glutathione derivative biosynthetic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
